分類1,分類2,品目,単位量,単位,年,単位量あたりの販売価格（円）,1単位あたりの販売価格（円/kg、本、球、鉢、枚）
穀類他,工芸農作物,さとうきび,1000,kg,2016,21650,21.65
穀類他,工芸農作物,さとうきび,1000,kg,2017,22190,22.19
穀類他,工芸農作物,さとうきび,1000,kg,2018,21120,21.12
穀類他,工芸農作物,さとうきび,1000,kg,2019,21370,21.37
穀類他,工芸農作物,さとうきび,1000,kg,2020,21640,21.64
穀類他,工芸農作物,さとうきび,1000,kg,2021,21990,21.99
穀物他,工芸農作物,なたね,60,kg,1985,14200,236.6666667
穀物他,工芸農作物,なたね,60,kg,1986,14050,234.1666667
穀物他,工芸農作物,なたね,60,kg,1987,13320,222
穀物他,工芸農作物,なたね,60,kg,1988,12710,211.8333333
穀物他,工芸農作物,なたね,60,kg,1989,12260,204.3333333
穀物他,工芸農作物,なたね,60,kg,1990,11780,196.3333333
穀物他,工芸農作物,茶(生葉),10,kg,1985,2064,206.4
穀物他,工芸農作物,茶(生葉),10,kg,1986,2501,250.1
穀物他,工芸農作物,茶(生葉),10,kg,1987,2358,235.8
穀物他,工芸農作物,茶(生葉),10,kg,1988,2159,215.9
穀物他,工芸農作物,茶(生葉),10,kg,1989,2431,243.1
穀物他,工芸農作物,茶(生葉),10,kg,1990,2196,219.6
穀物他,工芸農作物,茶(生葉),10,kg,1991,2441,244.1
穀物他,工芸農作物,茶(生葉),10,kg,1992,2733,273.3
穀物他,工芸農作物,茶(生葉),10,kg,1993,3209,320.9
穀物他,工芸農作物,茶(生葉),10,kg,1994,2519,251.9
穀物他,工芸農作物,茶(生葉),10,kg,1995,4061,406.1
穀物他,工芸農作物,茶(生葉),10,kg,1996,4822,482.2
穀物他,工芸農作物,茶(生葉),10,kg,1997,3139,313.9
穀物他,工芸農作物,茶(生葉),10,kg,1998,2652,265.2
穀物他,工芸農作物,茶(生葉),10,kg,1999,4638,463.8
穀類他,工芸農作物,茶(生葉),10,kg,2000,3943,394.3
穀類他,工芸農作物,茶(生葉),10,kg,2001,3519,351.9
穀類他,工芸農作物,茶(生葉),10,kg,2002,2727,272.7
穀類他,工芸農作物,茶(生葉),10,kg,2003,2674,267.4
穀類他,工芸農作物,茶(生葉),10,kg,2004,2898,289.8
穀類他,工芸農作物,茶(生葉),10,kg,2005,2683,268.3
穀類他,工芸農作物,茶(生葉),10,kg,2006,2336,233.6
穀類他,工芸農作物,茶(生葉),10,kg,2007,2220,222
穀類他,工芸農作物,茶(生葉),10,kg,2008,1909,190.9
穀類他,工芸農作物,茶(生葉),10,kg,2009,1711,171.1
穀類他,工芸農作物,茶(生葉),10,kg,2010,2245,224.5
穀類他,工芸農作物,茶(生葉),10,kg,2011,2899,289.9
穀類他,工芸農作物,茶(生葉),10,kg,2012,2226,222.6
穀類他,工芸農作物,茶(生葉),10,kg,2013,2652,265.2
穀類他,工芸農作物,茶(生葉),10,kg,2014,2563,256.3
穀類他,工芸農作物,茶(生葉),10,kg,2015,2058,205.8
穀類他,工芸農作物,茶(生葉),10,kg,2016,1931,193.1
穀類他,工芸農作物,茶(生葉),10,kg,2017,2538,253.8
穀類他,工芸農作物,茶(生葉),10,kg,2018,2237,223.7
穀類他,工芸農作物,茶(生葉),10,kg,2019,2110,211
穀類他,工芸農作物,茶(生葉),10,kg,2020,1768,176.8
穀類他,工芸農作物,茶(生葉),10,kg,2021,2346,234.6
穀物他,工芸農作物,茶(荒茶),10,kg,1985,16300,1630
穀物他,工芸農作物,茶(荒茶),10,kg,1986,19360,1936
穀物他,工芸農作物,茶(荒茶),10,kg,1987,17950,1795
穀物他,工芸農作物,茶(荒茶),10,kg,1988,16160,1616
穀物他,工芸農作物,茶(荒茶),10,kg,1989,17590,1759
穀物他,工芸農作物,茶(荒茶),10,kg,1990,16530,1653
穀物他,工芸農作物,茶(荒茶),10,kg,1991,16270,1627
穀物他,工芸農作物,茶(荒茶),10,kg,1992,19090,1909
穀物他,工芸農作物,茶(荒茶),10,kg,1993,20810,2081
穀物他,工芸農作物,茶(荒茶),10,kg,1994,16030,1603
穀物他,工芸農作物,茶(荒茶),10,kg,1995,24970,2497
穀物他,工芸農作物,茶(荒茶),10,kg,1996,29220,2922
穀物他,工芸農作物,茶(荒茶),10,kg,1997,21710,2171
穀物他,工芸農作物,茶(荒茶),10,kg,1998,19230,1923
穀物他,工芸農作物,茶(荒茶),10,kg,1999,30140,3014
穀類他,工芸農作物,茶(荒茶),10,kg,2000,25300,2530
穀類他,工芸農作物,茶(荒茶),10,kg,2001,23100,2310
穀類他,工芸農作物,茶(荒茶),10,kg,2002,18090,1809
穀類他,工芸農作物,茶(荒茶),10,kg,2003,19360,1936
穀類他,工芸農作物,茶(荒茶),10,kg,2004,20450,2045
穀類他,工芸農作物,茶(荒茶),10,kg,2005,19560,1956
穀類他,工芸農作物,茶(荒茶),10,kg,2006,18380,1838
穀類他,工芸農作物,茶(荒茶),10,kg,2007,17920,1792
穀類他,工芸農作物,茶(荒茶),10,kg,2008,15290,1529
穀類他,工芸農作物,茶(荒茶),10,kg,2009,13910,1391
穀類他,工芸農作物,茶(荒茶),10,kg,2010,15950,1595
穀類他,工芸農作物,茶(荒茶),10,kg,2011,16960,1696
穀類他,工芸農作物,茶(荒茶),10,kg,2012,15410,1541
穀類他,工芸農作物,茶(荒茶),10,kg,2013,15790,1579
穀類他,工芸農作物,茶(荒茶),10,kg,2014,15050,1505
穀類他,工芸農作物,茶(荒茶),10,kg,2015,14670,1467
穀類他,工芸農作物,茶(荒茶),10,kg,2016,15130,1513
穀類他,工芸農作物,茶(荒茶),10,kg,2017,18540,1854
穀類他,工芸農作物,茶(荒茶),10,kg,2018,15960,1596
穀類他,工芸農作物,茶(荒茶),10,kg,2019,15240,1524
穀類他,工芸農作物,茶(荒茶),10,kg,2020,13230,1323
穀類他,工芸農作物,茶(荒茶),10,kg,2021,16420,1642
穀物他,工芸農作物,こんにゃくいも,10,kg,1985,3379,337.9
穀物他,工芸農作物,こんにゃくいも,10,kg,1986,1426,142.6
穀物他,工芸農作物,こんにゃくいも,10,kg,1987,996,99.6
穀物他,工芸農作物,こんにゃくいも,10,kg,1988,1974,197.4
穀物他,工芸農作物,こんにゃくいも,10,kg,1989,3614,361.4
穀物他,工芸農作物,こんにゃくいも,10,kg,1990,3774,377.4
穀物他,工芸農作物,こんにゃくいも,10,kg,1991,906,90.6
穀物他,工芸農作物,こんにゃくいも,10,kg,1992,1139,113.9
穀物他,工芸農作物,こんにゃくいも,10,kg,1993,2172,217.2
穀物他,工芸農作物,こんにゃくいも,10,kg,1994,1077,107.7
穀物他,工芸農作物,こんにゃくいも,10,kg,1995,1450,145
穀物他,工芸農作物,こんにゃくいも,10,kg,1996,2297,229.7
穀物他,工芸農作物,こんにゃくいも,10,kg,1997,1230,123
穀物他,工芸農作物,こんにゃくいも,10,kg,1998,1232,123.2
穀物他,工芸農作物,こんにゃくいも,10,kg,1999,2135,213.5
穀類他,工芸農作物,こんにゃくいも,10,kg,2000,1475,147.5
穀類他,工芸農作物,こんにゃくいも,10,kg,2001,1025,102.5
穀類他,工芸農作物,こんにゃくいも,10,kg,2002,1039,103.9
穀類他,工芸農作物,こんにゃくいも,10,kg,2003,1572,157.2
穀類他,工芸農作物,こんにゃくいも,10,kg,2004,1527,152.7
穀類他,工芸農作物,こんにゃくいも,10,kg,2005,1241,124.1
穀類他,工芸農作物,こんにゃくいも,10,kg,2006,1267,126.7
穀類他,工芸農作物,こんにゃくいも,10,kg,2007,1485,148.5
穀類他,工芸農作物,こんにゃくいも,10,kg,2008,2541,254.1
穀類他,工芸農作物,こんにゃくいも,10,kg,2009,1942,194.2
穀類他,工芸農作物,こんにゃくいも,10,kg,2010,1390,139
穀類他,工芸農作物,こんにゃくいも,10,kg,2011,1936,193.6
穀類他,工芸農作物,こんにゃくいも,10,kg,2012,1803,180.3
穀類他,工芸農作物,こんにゃくいも,10,kg,2013,1397,139.7
穀類他,工芸農作物,こんにゃくいも,10,kg,2014,1624,162.4
穀類他,工芸農作物,こんにゃくいも,10,kg,2015,1627,162.7
穀類他,工芸農作物,こんにゃくいも,10,kg,2016,1309,130.9
穀類他,工芸農作物,こんにゃくいも,10,kg,2017,1227,122.7
穀類他,工芸農作物,こんにゃくいも,10,kg,2018,1518,151.8
穀類他,工芸農作物,こんにゃくいも,10,kg,2019,1229,122.9
穀類他,工芸農作物,こんにゃくいも,10,kg,2020,1233,123.3
穀類他,工芸農作物,こんにゃくいも,10,kg,2021,1396,139.6
穀物他,工芸農作物,い(い草),10,kg,1985,3948,394.8
穀物他,工芸農作物,い(い草),10,kg,1986,4570,457
穀物他,工芸農作物,い(い草),10,kg,1987,5001,500.1
穀物他,工芸農作物,い(い草),10,kg,1988,4342,434.2
穀物他,工芸農作物,い(い草),10,kg,1989,4119,411.9
穀物他,工芸農作物,い(い草),10,kg,1990,2567,256.7
穀物他,工芸農作物,い(い草),10,kg,1991,4345,434.5
穀物他,工芸農作物,い(い草),10,kg,1992,3341,334.1
穀物他,工芸農作物,い(い草),10,kg,1993,4113,411.3
穀物他,工芸農作物,い(い草),10,kg,1994,4514,451.4
穀物他,工芸農作物,い(い草),10,kg,1995,3185,318.5
穀物他,工芸農作物,い(い草),10,kg,1996,3787,378.7
穀物他,工芸農作物,い(い草),10,kg,1997,2839,283.9
穀物他,工芸農作物,い(い草),10,kg,1998,2816,281.6
穀物他,工芸農作物,い(い草),10,kg,1999,2876,287.6
穀類他,工芸農作物,い(い草),10,kg,2000,4870,487
穀類他,工芸農作物,い(い草),10,kg,2001,5690,569
穀類他,工芸農作物,い(い草),10,kg,2002,6430,643
穀類他,工芸農作物,い(い草),10,kg,2003,6605,660.5
穀類他,工芸農作物,い(い草),10,kg,2004,6870,687
穀類他,工芸農作物,い(い草),10,kg,2005,6480,648
穀類他,工芸農作物,い(い草),10,kg,2006,6247,624.7
穀類他,工芸農作物,い(い草),10,kg,2007,6986,698.6
穀類他,工芸農作物,い(い草),10,kg,2008,6317,631.7
穀類他,工芸農作物,い(い草),10,kg,2009,5798,579.8
穀類他,工芸農作物,い(い草),10,kg,2010,5841,584.1
穀類他,工芸農作物,い(い草),10,kg,2011,8079,807.9
穀類他,工芸農作物,い(い草),10,kg,2012,8375,837.5
穀類他,工芸農作物,い(い草),10,kg,2013,7263,726.3
穀類他,工芸農作物,い(い草),10,kg,2014,8075,807.5
穀類他,工芸農作物,い(い草),10,kg,2015,7353,735.3
穀類他,工芸農作物,い(い草),10,kg,2016,9297,929.7
穀類他,工芸農作物,い(い草),10,kg,2017,8803,880.3
穀類他,工芸農作物,い(い草),10,kg,2018,6890,689
穀類他,工芸農作物,い(い草),10,kg,2019,7030,703
穀類他,工芸農作物,い(い草),10,kg,2020,6897,689.7
穀類他,工芸農作物,い(い草),10,kg,2021,6463,646.3
穀物他,工芸農作物,い(い表),1,枚,1985,1065,1065
穀物他,工芸農作物,い(い表),1,枚,1986,1190,1190
穀物他,工芸農作物,い(い表),1,枚,1987,1177,1177
穀物他,工芸農作物,い(い表),1,枚,1988,1066,1066
穀物他,工芸農作物,い(い表),1,枚,1989,988,988
穀物他,工芸農作物,い(い表),1,枚,1990,804,804
穀物他,工芸農作物,い(い表),1,枚,1991,1225,1225
穀物他,工芸農作物,い(い表),1,枚,1992,1105,1105
穀物他,工芸農作物,い(い表),1,枚,1993,1151,1151
穀物他,工芸農作物,い(い表),1,枚,1994,1204,1204
穀物他,工芸農作物,い(い表),1,枚,1995,1452,1452
穀物他,工芸農作物,い(い表),1,枚,1996,1548,1548
穀物他,工芸農作物,い(い表),1,枚,1997,1473,1473
穀物他,工芸農作物,い(い表),1,枚,1998,1222,1222
穀物他,工芸農作物,い(い表),1,枚,1999,1274,1274
穀類他,工芸農作物,い(い表),1,枚,2000,453,453
穀類他,工芸農作物,い(い表),1,枚,2001,619,619
穀類他,工芸農作物,い(い表),1,枚,2002,749,749
穀類他,工芸農作物,い(い表),1,枚,2003,687,687
穀類他,工芸農作物,い(い表),1,枚,2004,649,649
穀類他,工芸農作物,い(い表),1,枚,2005,535,535
穀類他,工芸農作物,い(い表),1,枚,2006,506,506
穀類他,工芸農作物,い(い表),1,枚,2007,623,623
穀類他,工芸農作物,い(い表),1,枚,2008,758,758
穀類他,工芸農作物,い(い表),1,枚,2009,648,648
穀類他,工芸農作物,い(い表),1,枚,2010,608,608
穀類他,工芸農作物,い(い表),1,枚,2011,847,847
穀類他,工芸農作物,い(い表),1,枚,2012,984,984
穀類他,工芸農作物,い(い表),1,枚,2013,1021,1021
穀類他,工芸農作物,い(い表),1,枚,2014,1362,1362
穀類他,工芸農作物,い(い表),1,枚,2015,1043,1043
穀類他,工芸農作物,い(い表),1,枚,2016,1149,1149
穀類他,工芸農作物,い(い表),1,枚,2017,1251,1251
穀類他,工芸農作物,い(い表),1,枚,2018,1159,1159
穀類他,工芸農作物,い(い表),1,枚,2019,1054,1054
穀類他,工芸農作物,い(い表),1,枚,2020,1141,1141
穀類他,工芸農作物,い(い表),1,枚,2021,1181,1181
花き,花き,きく(切花),100,本,1985,5828,58.28
花き,花き,きく(切花),100,本,1986,4759,47.59
花き,花き,きく(切花),100,本,1987,5219,52.19
花き,花き,きく(切花),100,本,1988,5670,56.7
花き,花き,きく(切花),100,本,1989,5572,55.72
花き,花き,きく(切花),100,本,1990,6004,60.04
花き,花き,きく(切花),100,本,1991,6671,66.71
花き,花き,きく(切花),100,本,1992,6149,61.49
花き,花き,きく(切花),100,本,1993,6648,66.48
花き,花き,きく(切花),100,本,1994,6907,69.07
花き,花き,きく(切花),100,本,1995,6499,64.99
花き,花き,きく(切花),100,本,1996,5606,56.06
花き,花き,きく(切花),100,本,1997,6045,60.45
花き,花き,きく(切花),100,本,1998,6848,68.48
花き,花き,きく(切花),100,本,1999,5788,57.88
花き,花き,きく(切花),100,本,2000,5343,53.43
花き,花き,きく(切花),100,本,2001,5093,50.93
花き,花き,きく(切花),100,本,2002,5312,53.12
花き,花き,きく(切花),100,本,2003,5378,53.78
花き,花き,きく(切花),100,本,2004,5828,58.28
花き,花き,きく(切花),100,本,2005,6225,62.25
花き,花き,きく(切花),100,本,2006,6110,61.1
花き,花き,きく(切花),100,本,2007,6071,60.71
花き,花き,きく(切花),100,本,2008,6031,60.31
花き,花き,きく(切花),100,本,2009,5648,56.48
花き,花き,きく(切花),100,本,2010,6062,60.62
花き,花き,きく(切花),100,本,2011,5263,52.63
花き,花き,きく(切花),100,本,2012,5451,54.51
花き,花き,きく(切花),100,本,2013,5355,53.55
花き,花き,きく(切花),100,本,2014,4972,49.72
花き,花き,きく(切花),100,本,2015,5834,58.34
花き,花き,きく(切花),100,本,2016,6251,62.51
花き,花き,きく(切花),100,本,2017,6133,61.33
花き,花き,きく(切花),100,本,2018,6359,63.59
花き,花き,きく(切花),100,本,2019,6824,68.24
花き,切花,きく(切花),100,本,2020,6038,60.38
花き,切花,きく(切花),100,本,2021,6069,60.69
花き,花き,ばら(切花),100,本,1985,6365,63.65
花き,花き,ばら(切花),100,本,1986,6928,69.28
花き,花き,ばら(切花),100,本,1987,7040,70.4
花き,花き,ばら(切花),100,本,1988,7170,71.7
花き,花き,ばら(切花),100,本,1989,7697,76.97
花き,花き,ばら(切花),100,本,1990,7546,75.46
花き,花き,ばら(切花),100,本,1991,7819,78.19
花き,花き,ばら(切花),100,本,1992,6979,69.79
花き,花き,ばら(切花),100,本,1993,7205,72.05
花き,花き,ばら(切花),100,本,1994,7115,71.15
花き,花き,ばら(切花),100,本,1995,6653,66.53
花き,花き,ばら(切花),100,本,1996,6400,64
花き,花き,ばら(切花),100,本,1997,6426,64.26
花き,花き,ばら(切花),100,本,1998,6581,65.81
花き,花き,ばら(切花),100,本,1999,5941,59.41
花き,花き,ばら(切花),50,本,2000,3811,76.22
花き,花き,ばら(切花),50,本,2001,3938,78.76
花き,花き,ばら(切花),50,本,2002,3726,74.52
花き,花き,ばら(切花),50,本,2003,4074,81.48
花き,花き,ばら(切花),50,本,2004,3861,77.22
花き,花き,ばら(切花),50,本,2005,3932,78.64
花き,花き,ばら(切花),50,本,2006,3906,78.12
花き,花き,ばら(切花),50,本,2007,3951,79.02
花き,花き,ばら(切花),50,本,2008,3943,78.86
花き,花き,ばら(切花),50,本,2009,3463,69.26
花き,花き,ばら(切花),50,本,2010,3238,64.76
花き,花き,ばら(切花),50,本,2011,3230,64.6
花き,花き,ばら(切花),50,本,2012,3643,72.86
花き,花き,ばら(切花),50,本,2013,3658,73.16
花き,花き,ばら(切花),50,本,2014,3801,76.02
花き,花き,ばら(切花),50,本,2015,4084,81.68
花き,花き,ばら(切花),50,本,2016,3980,79.6
花き,花き,ばら(切花),50,本,2017,4082,81.64
花き,花き,ばら(切花),50,本,2018,4186,83.72
花き,花き,ばら(切花),50,本,2019,4195,83.9
花き,切花,ばら(切花),50,本,2020,3753,75.06
花き,切花,ばら(切花),50,本,2021,4292,85.84
花き,花き,カーネーション(切花),100,本,1985,3690,36.9
花き,花き,カーネーション(切花),100,本,1986,3427,34.27
花き,花き,カーネーション(切花),100,本,1987,3863,38.63
花き,花き,カーネーション(切花),100,本,1988,3789,37.89
花き,花き,カーネーション(切花),100,本,1989,4288,42.88
花き,花き,カーネーション(切花),100,本,1990,4412,44.12
花き,花き,カーネーション(切花),100,本,1991,4494,44.94
花き,花き,カーネーション(切花),100,本,1992,4047,40.47
花き,花き,カーネーション(切花),100,本,1993,4277,42.77
花き,花き,カーネーション(切花),100,本,1994,3735,37.35
花き,花き,カーネーション(切花),100,本,1995,4069,40.69
花き,花き,カーネーション(切花),100,本,1996,3859,38.59
花き,花き,カーネーション(切花),100,本,1997,3951,39.51
花き,花き,カーネーション(切花),100,本,1998,4319,43.19
花き,花き,カーネーション(切花),100,本,1999,3603,36.03
花き,花き,カーネーション(切花),100,本,2000,3359,33.59
花き,花き,カーネーション(切花),100,本,2001,3545,35.45
花き,花き,カーネーション(切花),100,本,2002,3803,38.03
花き,花き,カーネーション(切花),100,本,2003,3541,35.41
花き,花き,カーネーション(切花),100,本,2004,3869,38.69
花き,花き,カーネーション(切花),100,本,2005,3839,38.39
花き,花き,カーネーション(切花),100,本,2006,3920,39.2
花き,花き,カーネーション(切花),100,本,2007,4070,40.7
花き,花き,カーネーション(切花),100,本,2008,3770,37.7
花き,花き,カーネーション(切花),100,本,2009,3660,36.6
花き,花き,カーネーション(切花),100,本,2010,3935,39.35
花き,花き,カーネーション(切花),100,本,2011,3793,37.93
花き,花き,カーネーション(切花),100,本,2012,4021,40.21
花き,花き,カーネーション(切花),100,本,2013,4011,40.11
花き,花き,カーネーション(切花),100,本,2014,4228,42.28
花き,花き,カーネーション(切花),100,本,2015,4703,47.03
花き,花き,カーネーション(切花),100,本,2016,4838,48.38
花き,花き,カーネーション(切花),100,本,2017,4636,46.36
